Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Description,Car Features,Images URL's,Car Profile,Formatted Car Name
1077034772,White Coure 2008,Daihatsu,Cuore,2008,88000,1050000,Petrol,Karachi,Original,Local,Manual,Used,"Clifton Cantonment, Karachi","Genuine White Coure 9/10
Perfect in Average & Cooling
Everything is in Working Stage
Register on Second Owner Holder
88000 km Mileage Till Now Originally 
Just Buy, Transfer Must & Drive Ahead 
Your Best Offer Will Be Highly Appreciated.","Air Conditioning, AM/FM Radio, Front Speakers, Power Locks, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/391982260-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982261-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982262-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982263-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982264-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982265-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982266-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982267-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982268-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982269-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982270-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982271-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982272-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982273-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982274-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982275-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982276-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982277-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/391982278-800x600.jpeg']",https://www.olx.com.pk/item/white-coure-2008-iid-1077034772,White Coure 2008
1079369306,Changan Karvan,Changan,Karvaan,2021,65000,2275000,Petrol,Karachi,Original,Local,Manual,Used,"Diplai Memon Cooperative Housing Society, Hyderabad","Changan Karvan plus
Bumper to bumper orignal scratchless spotless
model ","Air Bags, Air Conditioning","['https://images.olx.com.pk/thumbnails/405730032-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/405730033-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/405730034-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/405730035-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/405730036-800x600.jpeg']",https://www.olx.com.pk/item/changan-karvan-iid-1079369306,
1080811541,Daihatsu Hijet 2018,Daihatsu,Hijet,2018,16500,2450000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Gulshan Abad, Rawalpindi","Diahatsu Hijet 2018 October 2023 Fresh Imported
16500 Km Driven 
Alloy Rim
Original Roof Carrier 
Eco Idle 
November Registration 
Islamabad Registerd","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Power Locks, Power Steering, Power Windows, Steering Switches","['https://images.olx.com.pk/thumbnails/414342784-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342785-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342786-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342787-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342788-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342789-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342790-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342791-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342792-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342793-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342794-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342795-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342796-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342797-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342798-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342799-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342800-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342801-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342802-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414342803-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-hijet-2018-iid-1080811541,Daihatsu Hijet 2018
1080317073,Terius Kid,Daihatsu,Terios Kid,2005,41816,1740000,Petrol,Karachi,Original,Imported,Automatic,Used,"Metroville, Karachi",terius Kid 2005/2009,"Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/411399455-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411399456-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411399457-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411399458-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411399459-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411399460-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411399461-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411399462-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411399463-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411399464-800x600.jpeg']",https://www.olx.com.pk/item/terius-kid-iid-1080317073,
1079449689,Passo Model 2013,Toyota,Passo,2013,90000,2550000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Dalazak Road, Peshawar",Model 2013 registered 2015 Good Condition Push Start Full Option Lifetime token paid. As good as a brand new car. Few paint touchups on the body . Never got into accident. Original book is available as well. All token taxes are paid to date.,"ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/406218768-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406218771-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406264225-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406264226-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406264228-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406669797-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406669798-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409948938-800x600.jpeg']",https://www.olx.com.pk/item/passo-model-2013-iid-1079449689,Passo Model 2013
1080113533,Suzuki every 2011,Suzuki,Every,2011,12345,1825000,Petrol,Islamabad,Original,Imported,Manual,Used,"KDA Kohat, Kohat","First owner used
Manual Transmission 
2017 Registration 
Totally genuine 
New tyres with alloy rims
Amazing Ac
Totally driven by petrol 
No accident
Just Buy and drive no mechanical problems","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Locks, Power Steering, Power Windows, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/410179176-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410179177-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410179178-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410179179-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410179180-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410179181-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410179182-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410179183-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-every-black-iid-1080113533,Suzuki every 2011
1080849330,Suzuki BOLAN 2018,Suzuki,Bolan,2018,80000,1250000,Petrol,Lahore,Original,Local,Manual,Used,"Gulistan Colony No 2, Faisalabad","Suzuki Bolan 2018
LAHORE REGISTRATION","AM/FM Radio, CD Player, Cassette Player, Rear speakers","['https://images.olx.com.pk/thumbnails/414567563-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414567564-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414567565-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414567566-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414567567-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414567568-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414567569-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414567571-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414567574-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414567577-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-bolan-2018-iid-1080849330,
1080359967,Diahatsu Coure,Daihatsu,Cuore,2003,35000,930000,Petrol,Islamabad,Original,Imported,Manual,Used,"Bhara kahu, Islamabad","Salam, Diahatsu Coure  for sale, Inner total jenuine and outer 60% original hai. Non accidental hai, mery apny name per hai. Engine, gear, Hissa sb kuch ok hai. New tyre hain just buy & drive. Gari budh bazar samly dam road bhara kahu main dekh skty hain. Shukria
Is nmbr per b rabta ","Air Conditioning, AM/FM Radio, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/411656564-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411656565-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411656566-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411656567-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411656568-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411656569-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411656570-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411656571-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411656572-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411657924-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411657925-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411657926-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411657927-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411657928-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411657929-800x600.jpeg']",https://www.olx.com.pk/item/diahatsu-coure-iid-1080359967,
1077876369,Exchange sentro,Honda,City IDSI,2007,180000,1810000,Petrol,Lahore,Original,Imported,Manual,Used,"Chichawatni to Rajana Road, Toba Tek singh",Remote control alloys rims LCD panal,"Air Conditioning, Alloy Rims, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera","['https://images.olx.com.pk/thumbnails/396876483-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876484-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876485-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876486-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876487-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876488-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876489-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876490-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876491-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876492-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876493-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876494-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876495-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876496-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876497-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876498-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876499-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876500-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396876501-800x600.jpeg']",https://www.olx.com.pk/item/exchange-possible-iid-1077876369,
1078038076,Daihatsu coure 2004,Daihatsu,Cuore,2004,173000,750000,Petrol,Karachi,Original,Local,Automatic,Used,"Qayyumabad - A Area, Karachi","Daihatsu coure 2004 model
automatic. . 
car bilkul ok hai genien hai undar aur bahir se. . . 
rabta Sirf call per. . . 
sms aur chat na karain. . . 
fazool offers na dain car ko aa kar dekhain aur BAAT karain. . . jazakallah","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows","['https://images.olx.com.pk/thumbnails/397823030-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397823031-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397823032-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397823033-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397823034-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397823035-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397823036-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397823037-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397823038-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-coure-2004-iid-1078038076,Daihatsu coure 2004
1080666033,Daihatsu Mira 2016,Daihatsu,Mira,2016,115000,2500000,Petrol,Lahore,Original,Imported,Automatic,Used,"Ghulam Mohammad Abad, Faisalabad","best condition 
brand new feel
better then wagon r, alto
best average 30 31 
just buy and drive
eco idle
alloy rim 
only serious buyer can contact","ABS, Air Bags, Air Conditioning, Alloy Rims, Climate Control, Power Locks, Power Steering, Power Windows","['https://images.olx.com.pk/thumbnails/413460439-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413460440-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413460441-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413460442-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413460443-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413460444-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413460445-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413460446-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413460447-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413460448-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413460449-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-mira-2016-iid-1080666033,Daihatsu Mira 2016
1080516808,Car Salling,Honda,City IVTEC,2011,101000,2450000,Petrol,Lahore,Original,Local,Manual,Used,"Mansoorah, Lahore","Total original 1 back fender and 1 back door half Shower Engine Suspension Vorenty
urgently sLe",ABS,"['https://images.olx.com.pk/thumbnails/412572358-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412572360-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412572362-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412572364-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412572365-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412572366-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412572367-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412572368-800x600.jpeg']",https://www.olx.com.pk/item/car-salling-iid-1080516808,
1080839168,Suzuki Alto,Suzuki,Alto,2002,2020,580000,Petrol,Karachi,Original,Local,Manual,Used,"Gulshan-e-Iqbal, Karachi","Suzuki Alto vxr child Ac all document clear
cplc clear
original number plate
original tikli 
original file
every thing clear
no work required
protect running condition
normal sound system
home used car
well mantaind neat and clean 
every thing perfect working
urgent sale only serious buyr content broker stay away only call
","Air Conditioning, AM/FM Radio","['https://images.olx.com.pk/thumbnails/414504383-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414504384-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414504385-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414504386-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414504387-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414504388-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414504389-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414504390-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414504391-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-alto-iid-1080839168,
1080334260,Suzuki Bolan,Suzuki,Bolan,2015,123456,760000,Petrol,Lahore,Original,Imported,Manual,Used,"Hamza Town Phase 2, Lahore",total original biometric available smart card available file is okay everything is okay exchange is possibly and ,"ABS, Cassette Player, Cool Box, DVD Player","['https://images.olx.com.pk/thumbnails/411501201-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411501202-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411501203-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411501204-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411501205-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-bolan-iid-1080334260,
1080108847,Suzuki Ravi,Suzuki,Ravi,2022,27500,1610000,Petrol,Punjab,Original,Local,Manual,Used,"Queens Road, Lahore","Suzuki Ravi
Mileage 27500
Model 2022
Total Genuine 
Ready as a pickup 
Biometric is available","Air Conditioning, DVD Player, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/410148887-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410148888-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410148889-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410148890-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410148891-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410148892-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410148893-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410148894-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410148895-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410148896-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-ravi-iid-1080108847,
1070003275,Toyota Passo,Toyota,Passo,2011,100000,1650000,Petrol,Sindh,Original,Imported,Automatic,Used,"Gulistan-e-Jauhar, Karachi","Toyota passo 2006 model 2011 Registered Everything is in genuine condition. Token tax is up to date. Totally driven on petrol. 
Tablet Android Panel 
Engine Swap
Alloy Rim 
New Tires
Good Condition","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Mirrors, Power Steering, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/352375784-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/352375785-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/352375786-800x600.jpeg']",https://www.olx.com.pk/item/toyota-passo-iid-1070003275,
1080839644,Xli 2011,Toyota,Corolla XLI,2011,116500,2320000,Petrol,Lahore,Original,Local,Manual,Used,"Malir Cantonment, Karachi","B2b
Not accidented 
Army officer used car 
Call only via app 5pm to 8 pm","Air Conditioning, AM/FM Radio, Power Mirrors, Power Steering, Power Windows","['https://images.olx.com.pk/thumbnails/414507362-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414507363-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414507364-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414507365-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414507366-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414507367-800x600.jpeg']",https://www.olx.com.pk/item/xli-2011-iid-1080839644,
1078173626,Suzuki Swift 2016,Suzuki,Swift,2016,177500,1790000,Petrol,Karachi,Original,Local,Manual,Used,"Orangi Town, Karachi","December 2016 invoice, but practically I received this car in Jan 2017.","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Power Locks, Power Mirrors, Power Steering, Power Windows, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/398623181-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/398623182-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/398623183-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/398623184-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/398623185-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-swift-2016-iid-1078173626,Suzuki Swift 2016
1080412573,Suzuki Bolan,Suzuki,Bolan,2007,100000,750000,Petrol,Sindh,Original,Local,Manual,Used,"Airport Road, Quetta",Engine all set recently,Alloy Rims,"['https://images.olx.com.pk/thumbnails/411953427-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411953428-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411954399-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411954400-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411954401-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411954402-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-bolan-iid-1080412573,
1080742240,Santro Club,Hyundai,Santro,2003,92000,1000000,Petrol,Karachi,Original,Imported,Manual,Used,"DHA Phase 5, Karachi",Power Steering. HD LCD Panel With HD Back View Camera. 4 Speakers With Good Sound System. Blue Led Lights. Brand New Tyers. Orignal Power Full EFi Engine With Chill Ac. Petrol Average 17 km in 1 Litter. Smooth Drive Just Like New Car. All Time Petrol Driven. No Cng installed. All Fuctions Are Origanly Working. No Any One Work Require. its Totaly Geniune. No Rust on Body. Only For Santro Lovers. First Come Drive Then Decide. Only Serious Byer Contact Please,"ABS, Air Conditioning, AM/FM Radio, DVD Player, Front Speakers, Navigation System, Power Locks, Power Steering, Rear speakers, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/413959237-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413959238-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413959239-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413959240-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413959241-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413959242-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414347965-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414347966-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414347967-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414347968-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414347969-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414347970-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414347971-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414347972-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414347973-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414347974-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414347975-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414347976-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414846008-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414846009-800x600.jpeg']",,
1079990462,Santro plus,Hyundai,Santro,2000,90000,635000,Petrol,Lahore,Original,Imported,Manual,Used,"Islamia Park, Faisalabad",Santro in good condition sale urgent,"Air Conditioning, Front Speakers, Power Steering, Power Windows","['https://images.olx.com.pk/thumbnails/409455215-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409455216-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409455217-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409455218-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409455219-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409455220-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409455221-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409455222-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409455223-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409455224-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409455225-800x600.jpeg']",,
1080273706,Mira 2006,Daihatsu,Mira,2006,100000,1250000,Petrol,Karachi,Original,Imported,Automatic,Used,"Gulistan-e-Jauhar Block 7, Karachi","model 2006 register 2011
all doucements clear
cplc clear 
tax up to date
original number plates
female use car
recently oil change 
original soundless engine water dropping
outside two or three piece touchup
car in fresh look as seen in pictures
inner totally genuine
want to sale urgent 
price can negotiate little bit no foolish offer plzzz
come with machanic to safe ur time nd also mine","Air Bags, Air Conditioning, Front Speakers, Power Steering","['https://images.olx.com.pk/thumbnails/411138586-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411138587-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411138588-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411138589-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411138590-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411138591-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411138592-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411138593-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411138594-800x600.jpeg']",https://www.olx.com.pk/item/mira-2006-iid-1080273706,
1080661441,Santro Club 2004,Hyundai,Santro,2004,12345,850000,Petrol,Karachi,Original,Imported,Manual,Used,"Shadab Garden, Lahore","Santro Club 2004 Model No work required New Tyres Installed Alloy Rim Installed Chill AC, Heater Power Stearing","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Locks, Power Steering, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/413434934-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413434935-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413434936-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413434937-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413434938-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413434939-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413434940-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413434941-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413434942-800x600.jpeg']",,Santro Club 2004
1078051374,Mira 2013,Daihatsu,Mira,2013,70000,2100000,Petrol,Lahore,Original,Imported,Automatic,Used,"Kohinoor Town, Faisalabad",Mira 2013 . alloy rim . air bads,"Air Bags, Alloy Rims","['https://images.olx.com.pk/thumbnails/397901598-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397901599-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397901600-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397901601-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397901602-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397901603-800x600.jpeg']",https://www.olx.com.pk/item/mira-2013-iid-1078051374,
1080358242,Dihatsu Coura 2005,Daihatsu,Cuore,2005,123456,850000,Petrol,Lahore,Original,Imported,Manual,Used,"Gujranwala, Punjab",engine 100 % Ok Overall condition 10/9 Side 2 Door shower from botem,"Air Conditioning, Alloy Rims, DVD Player","['https://images.olx.com.pk/thumbnails/411645940-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411645941-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411645942-800x600.jpeg']",https://www.olx.com.pk/item/dihatsu-coura-2005-iid-1080358242,Dihatsu Coura 2005
1079524427,Cuore 2003,Daihatsu,Cuore,2003,241000,550000,Petrol,Karachi,Original,Imported,Manual,Used,"Gulshan-e-Iqbal Town, Karachi","ac works fine
cng kit and tank available",Air Conditioning,"['https://images.olx.com.pk/thumbnails/406667078-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406667079-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406667081-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406667083-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406667085-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406667086-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406667087-800x600.jpeg']",https://www.olx.com.pk/item/cuore-2003-iid-1079524427,
